ID,microchip,speice,sex,size,potenciallyDangrous,neighborhood
6867-CHMSI-SIN IDENTIFICAR,981100002406867,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
6880-CHMSI-SIN IDENTIFICAR,981100002406880,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
883-CMMSI-SIN IDENTIFICAR,981100002406883,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
6889-CMMSI-SIN IDENTIFICAR,981100002406889,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
6895-CMMSI-SIN IDENTIFICAR,981100002406895,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
967-CMMSI-SIN IDENTIFICAR,981100002406967,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
6989-CHMSI-SIN IDENTIFICAR,981100002406989,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7041-CHMSI-SIN IDENTIFICAR,981100002407041,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7052-CHMSI-SIN IDENTIFICAR,981100002407052,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7109-CHMSI-SIN IDENTIFICAR,981100002407109,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7130-CMMSI-SIN IDENTIFICAR,981100002407130,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7153-CHMSI-SIN IDENTIFICAR,981100002407153,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7160-CHMSI-SIN IDENTIFICAR,981100002407160,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7179-CMMSI-SIN IDENTIFICAR,981100002407179,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7181-CHMSI-SIN IDENTIFICAR,981100002407181,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7245-CHMSI-SIN IDENTIFICAR,981100002407245,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7246-CMMSI-SIN IDENTIFICAR,981100002407246,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7296-CMMSI-SIN IDENTIFICAR,981100002407296,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7310-CMMSI-SIN IDENTIFICAR,981100002407310,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
07324-CMMSI-SIN IDENTIFICAR,981100002407324,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7333-CHMSI-SIN IDENTIFICAR,981100002407333,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7338-CMMSI-SIN IDENTIFICAR,981100002407338,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
345-CMMSI-SIN IDENTIFICAR,981100002407345,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7392-CMMSI-SIN IDENTIFICAR,981100002407392,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7396-CMMSI-SIN IDENTIFICAR,981100002407396,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7444-CHMSI-SIN IDENTIFICAR,981100002407444,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
492-CMMSI-SIN IDENTIFICAR,981100002407492,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7561-CMMSI-SIN IDENTIFICAR,981100002407561,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7563-CMMSI-SIN IDENTIFICAR,981100002407563,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7573-CMMSI-SIN IDENTIFICAR,981100002407573,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7617-CHMSI-SIN IDENTIFICAR,981100002407617,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7701-CHMSI-SIN IDENTIFICAR,981100002407701,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7740-CHMSI-SIN IDENTIFICAR,981100002407740,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
07742-CMMSI-SIN IDENTIFICAR,981100002407742,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7764-CHMSI-SIN IDENTIFICAR,981100002407764,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7771-CHMSI-SIN IDENTIFICAR,981100002407771,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7777-CHMSI-SIN IDENTIFICAR,981100002407777,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7780-CHMSI-SIN IDENTIFICAR,981100002407780,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
821-FHMSI-SIN IDENTIFICAR,981100002407821,FELINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7846-CMMSI-SIN IDENTIFICAR,981100002407846,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7849-CMMSI-SIN IDENTIFICAR,981100002407849,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7851-CHMSI-SIN IDENTIFICAR,981100002407851,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7858-CHMSI-SIN IDENTIFICAR,981100002407858,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
861-CHMSI-SIN IDENTIFICAR,981100002407861,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7915-CHMSI-SIN IDENTIFICAR,981100002407915,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7935-CHMSI-SIN IDENTIFICAR,981100002407935,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7978-CHMSI-SIN IDENTIFICAR,981100002407978,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
980-CMMSI-SIN IDENTIFICAR,981100002407980,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7986-CHMSI-SIN IDENTIFICAR,981100002407986,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
038-FHMSI-SIN IDENTIFICAR,981100002408038,FELINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
8046-CHMSI-SIN IDENTIFICAR,981100002408046,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
8066-FMMSI-SIN IDENTIFICAR,981100002408066,FELINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
08080-CHMSI-SIN IDENTIFICAR,981100002408080,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
8121-CHMSI-SIN IDENTIFICAR,981100002408121,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
8130-CMMSI-SIN IDENTIFICAR,981100002408130,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
08207-CHMSI-SIN IDENTIFICAR,981100002408207,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
08225-CHMSI-SIN IDENTIFICAR,981100002408225,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
8260-CMMSI-SIN IDENTIFICAR,981100002408260,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
8318-CMMSI-SIN IDENTIFICAR,981100002408318,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
8347-CMMSI-SIN IDENTIFICAR,981100002408347,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
8359-CMMSI-SIN IDENTIFICAR,981100002408359,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
8396-CMMSI-SIN IDENTIFICAR,981100002408396,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
8403-CHMSI-SIN IDENTIFICAR,981100002408403,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
413-CMMSI-SIN IDENTIFICAR,981100002408413,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
422-CHMSI-SIN IDENTIFICAR,981100002408422,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
8433-CHMSI-SIN IDENTIFICAR,981100002408433,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
8454-CMMSI-SIN IDENTIFICAR,981100002408454,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
8457-CHMSI-SIN IDENTIFICAR,981100002408457,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
08491-CMMSI-SIN IDENTIFICAR,981100002408491,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
494-CMMSI-SIN IDENTIFICAR,981100002408494,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
08496-CMMSI-SIN IDENTIFICAR,981100002408496,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
08593-CMMSI-SIN IDENTIFICAR,981100002408593,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
8621-CMMSI-SIN IDENTIFICAR,981100002408621,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
8689-CHMSI-SIN IDENTIFICAR,981100002408689,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
8732-CHMSI-SIN IDENTIFICAR,981100002408732,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
8810-CHMSI-SIN IDENTIFICAR,981100002408810,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
8949-CHMSI-SIN IDENTIFICAR,981100002408949,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
954-CMMSI-SIN IDENTIFICAR,981100002408954,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
08967-CHMSI-SIN IDENTIFICAR,981100002408967,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
8975-CMMSI-SIN IDENTIFICAR,981100002408975,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
988-CMMSI-SIN IDENTIFICAR,981100002408988,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
9021-CHMSI-SIN IDENTIFICAR,981100002409021,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
9659-CMMSI-SIN IDENTIFICAR,981100002409659,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
9690-CMMSI-SIN IDENTIFICAR,981100002409690,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
9918-CHMSI-SIN IDENTIFICAR,981100002409918,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
9931-CHMSI-SIN IDENTIFICAR,981100002409931,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
9938-CHMSI-SIN IDENTIFICAR,981100002409938,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
09951-CHMSI-SIN IDENTIFICAR,981100002409951,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
0245-CMMSI-SIN IDENTIFICAR,981100002410245,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
0310-CMMSI-SIN IDENTIFICAR,981100002410310,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
0464-CMMSI-SIN IDENTIFICAR,981100002410464,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
0502-CHMSI-SIN IDENTIFICAR,981100002410502,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
0516-CHMSI-SIN IDENTIFICAR,981100002410516,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
0960-CHMSI-SIN IDENTIFICAR,981100002410960,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
1014-CHMSI-SIN IDENTIFICAR,981100002411014,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
1025-CMMSI-SIN IDENTIFICAR,981100002411025,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
1252-CMMSI-SIN IDENTIFICAR,981100002411252,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
064-CHMSI-SIN IDENTIFICAR,981100002412064,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
2412-CHMSI-SIN IDENTIFICAR,981100002412412,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
2493-CMMSI-SIN IDENTIFICAR,981100002412493,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
2515-CHMSI-SIN IDENTIFICAR,981100002412515,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
2617-CMMSI-SIN IDENTIFICAR,981100002412617,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
804-CHMSI-SIN IDENTIFICAR,981100002412804,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
2821-CMMSI-SIN IDENTIFICAR,981100002412821,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
12861-CMMSI-SIN IDENTIFICAR,981100002412861,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
2883-CMMSI-SIN IDENTIFICAR,981100002412883,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
2895-CMMSI-SIN IDENTIFICAR,981100002412895,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
2899-CMMSI-SIN IDENTIFICAR,981100002412899,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
13104-CHMSI-SIN IDENTIFICAR,981100002413104,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
3295-CHMSI-SIN IDENTIFICAR,981100002413295,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
3738-CHMSI-SIN IDENTIFICAR,981100002413738,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
13818-CMMSI-SIN IDENTIFICAR,981100002413818,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
3831-CMMSI-SIN IDENTIFICAR,981100002413831,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
3844-CHMSI-SIN IDENTIFICAR,981100002413844,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
3899-CHMSI-SIN IDENTIFICAR,981100002413899,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
3960-CMMSI-SIN IDENTIFICAR,981100002413960,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
4179-CHMSI-SIN IDENTIFICAR,981100002414179,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
4452-CHMSI-SIN IDENTIFICAR,981100002414452,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
4542-CMMSI-SIN IDENTIFICAR,981100002414542,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
4919-CMMSI-SIN IDENTIFICAR,981100002414919,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
5301-CHMSI-SIN IDENTIFICAR,981100002415301,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
5482-CHMSI-SIN IDENTIFICAR,981100002415482,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
15502-CHMSI-SIN IDENTIFICAR,981100002415502,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
5545-CMMSI-SIN IDENTIFICAR,981100002415545,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
15596-CMMSI-SIN IDENTIFICAR,981100002415596,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
5676-CMMSI-SIN IDENTIFICAR,981100002415676,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
5910-CHMSI-SIN IDENTIFICAR,981100002415910,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
6106-CHMSI-SIN IDENTIFICAR,981100002416106,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
6411-CHMSI-SIN IDENTIFICAR,981100002416411,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
6504-CMMSI-SIN IDENTIFICAR,981100002416504,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
6702-CMMSI-SIN IDENTIFICAR,981100002416702,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
6773-CMMSI-SIN IDENTIFICAR,981100002416773,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
6787-CMMSI-SIN IDENTIFICAR,981100002416787,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
6794-CHMSI-SIN IDENTIFICAR,981100002416794,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7083-CMMSI-SIN IDENTIFICAR,981100002417083,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7090-CMMSI-SIN IDENTIFICAR,981100002417090,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7189-CMMSI-SIN IDENTIFICAR,981100002417189,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7290-CMMSI-SIN IDENTIFICAR,981100002417290,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7502-CHMSI-SIN IDENTIFICAR,981100002417502,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7535-CMMSI-SIN IDENTIFICAR,981100002417535,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7551-CHMSI-SIN IDENTIFICAR,981100002417551,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7624-CMMSI-SIN IDENTIFICAR,981100002417624,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7648-CMMSI-SIN IDENTIFICAR,981100002417648,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
7706-CHMSI-SIN IDENTIFICAR,981100002417706,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7948-CMMSI-SIN IDENTIFICAR,981100002417948,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
8089-CMMSI-SIN IDENTIFICAR,981100002418089,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
8122-CHMSI-SIN IDENTIFICAR,981100002418122,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
8193-CMMSI-SIN IDENTIFICAR,981100002418193,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
8195-CMMSI-SIN IDENTIFICAR,981100002418195,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
8425-CHMSI-SIN IDENTIFICAR,981100002418425,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
0418-FHMSI-SIN IDENTIFICAR,981100002560418,FELINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
3214-CHMSI-SIN IDENTIFICAR,981100002563214,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
3463-CHMSI-SIN IDENTIFICAR,981100002563463,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
5752-CHMSI-SIN IDENTIFICAR,981100002565752,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
0642-CMMSI-SIN IDENTIFICAR,981100002570642,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
0715-CMMSI-SIN IDENTIFICAR,981100002570715,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
73551-CMMSI-SIN IDENTIFICAR,981100002573551,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
73879-CHMSI-SIN IDENTIFICAR,981100002573879,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
4992-CMMSI-SIN IDENTIFICAR,981100002574992,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
5549-CHMSI-SIN IDENTIFICAR,981100002575549,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
6370-CMMSI-SIN IDENTIFICAR,981100002576370,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
76414-CHMSI-SIN IDENTIFICAR,981100002576414,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
6457-CHMSI-SIN IDENTIFICAR,981100002576457,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7945-CMMSI-SIN IDENTIFICAR,981100002577945,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
9960-CMMSI-SIN IDENTIFICAR,981100002579960,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
024-FMMSI-SIN IDENTIFICAR,981100002664024,FELINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
453-FHMSI-SIN IDENTIFICAR,981100002804453,FELINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
0726-CMMSI-SIN IDENTIFICAR,981110000240726,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
416-FMMSI-SIN IDENTIFICAR,981981100002416,FELINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
3422-CHMSI-SIN IDENTIFICAR,984101080733422,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
0880-FHMSI-SIN IDENTIFICAR,985161000330880,FELINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
139-CHMSI-SIN IDENTIFICAR,985161000331139,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
4431-CHMSI-SIN IDENTIFICAR,985161000334431,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
6905-CHMSI-SIN IDENTIFICAR,985161000336905,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
121-CMMSI-SIN IDENTIFICAR,985161000338121,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
4030-CHMSI-SIN IDENTIFICAR,985161000344030,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
647-FHMSI-SIN IDENTIFICAR,985161000389647,FELINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
5040-CHMSI-SIN IDENTIFICAR,985161000395040,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
5949-FHMSI-SIN IDENTIFICAR,985161000395949,FELINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
753-FHMSI-SIN IDENTIFICAR,985161000396753,FELINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
7744-CMMSI-SIN IDENTIFICAR,985161000397744,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
950-CMMSI-SIN IDENTIFICAR,985161000952950,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
23922-FHMSI-SIN IDENTIFICAR,991001000423922,FELINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
923-CMGSI-SIN IDENTIFICAR,991001000423923,CANINO,MACHO,GRANDE,false,SIN IDENTIFICAR
925-CHPSI-SIN IDENTIFICAR,991001000423925,CANINO,HEMBRA,PEQUEÑO,false,SIN IDENTIFICAR
3926-CHMSI-SIN IDENTIFICAR,991001000423926,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
3927-CHMSI-SIN IDENTIFICAR,991001000423927,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
928-FMMSI-SIN IDENTIFICAR,991001000423928,FELINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
23929-CHMSI-SIN IDENTIFICAR,991001000423929,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
930-CHPSI-SIN IDENTIFICAR,991001000423930,CANINO,HEMBRA,PEQUEÑO,false,SIN IDENTIFICAR
931-CHPSI-SIN IDENTIFICAR,991001000423931,CANINO,HEMBRA,PEQUEÑO,false,SIN IDENTIFICAR
932-CHPSI-SIN IDENTIFICAR,991001000423932,CANINO,HEMBRA,PEQUEÑO,false,SIN IDENTIFICAR
3933-CHMSI-SIN IDENTIFICAR,991001000423933,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
3935-FHMSI-SIN IDENTIFICAR,991001000423935,FELINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
23936-CHMSI-SIN IDENTIFICAR,991001000423936,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
938-FHMSI-SIN IDENTIFICAR,991001000423938,FELINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
939-FHPSI-SIN IDENTIFICAR,991001000423939,FELINO,HEMBRA,PEQUEÑO,false,SIN IDENTIFICAR
1578-CHMSI-SIN IDENTIFICAR,991001000681578,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
322-FHPSI-SIN IDENTIFICAR,991001000682322,FELINO,HEMBRA,PEQUEÑO,false,SIN IDENTIFICAR
323-FHPSI-SIN IDENTIFICAR,991001000682323,FELINO,HEMBRA,PEQUEÑO,false,SIN IDENTIFICAR
324-CMGSI-SIN IDENTIFICAR,991001000682324,CANINO,MACHO,GRANDE,false,SIN IDENTIFICAR
325-CMGSI-SIN IDENTIFICAR,991001000682325,CANINO,MACHO,GRANDE,false,SIN IDENTIFICAR
9163-CHMSI-SIN IDENTIFICAR,991001000889163,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
550-CMMSI-SIN IDENTIFICAR,991001001134550,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
984-CHGSI-SIN IDENTIFICAR,991001001134984,CANINO,HEMBRA,GRANDE,false,SIN IDENTIFICAR
35296-CHMSI-SIN IDENTIFICAR,991001001135296,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
042-CHMSI-SIN IDENTIFICAR,991001001149042,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
8060-CMMSI-SIN IDENTIFICAR,9001164000518060,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
0940-CHMSI-SIN IDENTIFICAR,9410000019740940,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
1270-CHMSI-SIN IDENTIFICAR,9410000019741270,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
2780-CMMSI-SIN IDENTIFICAR,9410000021202780,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
9560-CMMSI-SIN IDENTIFICAR,9410000150669560,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
40700-CMMSI-SIN IDENTIFICAR,9410000197440700,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
5030-CHMSI-SIN IDENTIFICAR,9560017000015030,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
5520-CHMSI-SIN IDENTIFICAR,9560017000015520,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
5680-CHMSI-SIN IDENTIFICAR,9560017000015680,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
19130-CMMSI-SIN IDENTIFICAR,9560017000019130,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
9650-CMMSI-SIN IDENTIFICAR,9560017000019650,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
9720-FHMSI-SIN IDENTIFICAR,9560170000019720,FELINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
5550-CHMSI-SIN IDENTIFICAR,9560170000155550,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
9510-CMMSI-SIN IDENTIFICAR,9560170000219510,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
5490-CHMSI-SIN IDENTIFICAR,9781010800115490,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
0530-CMMSI-SIN IDENTIFICAR,9781010800820530,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
84140-CHMSI-SIN IDENTIFICAR,9781010806684140,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
450-CMMSI-SIN IDENTIFICAR,9781010806840450,CANINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
5840-CHMSI-SIN IDENTIFICAR,9781010808205840,CANINO,HEMBRA,MEDIANO,false,SIN IDENTIFICAR
9880-FMMSI-SIN IDENTIFICAR,9781010808239880,FELINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
000-FMMSI-SIN IDENTIFICAR,9781010808588000,FELINO,MACHO,MEDIANO,false,SIN IDENTIFICAR
